time,S,I,R
84.4,0.08795839960681613,0.0029401770543068125,0.909101423338877
84.5,0.08812367398085563,0.0029273700567182376,0.9089489559624261
84.60000000000001,0.08828895887186579,0.0029146496753125256,0.9087963914528217
84.7,0.08845425404053701,0.002902015267118543,0.9086437306923444
84.80000000000001,0.08861955924869434,0.0028894661946088068,0.9084909745566968
84.9,0.08878487425929112,0.0028770018256502796,0.9083381239150586
85.0,0.08895019883640266,0.0028646215334556403,0.9081851796301418
85.10000000000001,0.08911553274522015,0.002852324696535027,0.9080321425582449
85.2,0.08928087575204428,0.002840110698648243,0.9078790135493076
85.30000000000001,0.08944622762427916,0.002827978928757424,0.9077257934469635
85.4,0.08961158813042606,0.002815928780980164,0.9075724830885938
85.5,0.08977695704007738,0.0028039596545430885,0.9074190833053796
85.60000000000001,0.08994233412391038,0.0027920709537358796,0.9072655949223538
85.7,0.09010771915368125,0.0027802620878657398,0.907112018758453
85.80000000000001,0.09027311190221893,0.0027685324712122972,0.9069583556265688
85.9,0.0904385121434191,0.002756881522982942,0.9068046063335979
86.0,0.09060391965223816,0.0027453086672685947,0.9066507716804932
86.10000000000001,0.09076933420468727,0.0027338133329998958,0.9064968524623128
86.2,0.09093475557782635,0.002722394953903822,0.9063428494682698
86.30000000000001,0.09110018354975813,0.002711052968460715,0.9061887634817811
86.4,0.09126561789962226,0.002699786819861723,0.906034595280516
86.5,0.0914310584075894,0.002688595955966652,0.9058803456364439
86.60000000000001,0.09159650485485536,0.0026774798292622222,0.9057260153158824
86.7,0.09176195702363528,0.0026664378968207225,0.905571605079544
86.80000000000001,0.09192741469715772,0.002655469620259061,0.9054171156825833
86.9,0.09209287765965898,0.002644574465698212,0.9052625478746429
87.0,0.09225834569637727,0.0026337519037230466,0.9051079023998996
87.10000000000001,0.09242381859354701,0.0026230014093425514,0.9049531799971104
87.2,0.092589296138393,0.002612322461950424,0.9047983813996566
87.30000000000001,0.09275477811912487,0.0026017145452860496,0.9046435073355892
87.4,0.09292026432493129,0.002591177147395849,0.904488558527673
87.5,0.09308575454597438,0.0025807097605949954,0.9043335356934307
87.60000000000001,0.09325124857338409,0.002570311881429498,0.9041784395451865
87.7,0.09341674619925253,0.002559983010638647,0.9040232707901089
87.80000000000001,0.09358224721662849,0.0025497226531178184,0.9038680301302537
87.9,0.09374775141951182,0.002539530317881631,0.9037127182626066
88.0,0.09391325860284792,0.002529405518027459,0.9035573358791247
88.10000000000001,0.09407876856252224,0.0025193477706992873,0.9034018836667785
88.2,0.09424428109535478,0.002509356597051918,0.9032463623075934
88.30000000000001,0.09440979599909462,0.0024994315222155103,0.9030907724786897
88.4,0.0945753130724146,0.0024895720752604665,0.902935114852325
88.5,0.09474083211490567,0.0024797777891626418,0.9027793900959318
88.60000000000001,0.09490635292707174,0.0024700482007688957,0.9026235988721595
88.7,0.09507187531032416,0.0024603828507629654,0.9024677418389128
88.80000000000001,0.09523739906697654,0.002450781283631665,0.9023118196493918
88.9,0.09540292400023918,0.0024412430476314032,0.9021558329521294
89.0,0.095568449914214,0.0024317676947550257,0.901999782391031
89.10000000000001,0.09573397661388915,0.0024223547806989654,0.9018436686054119
89.2,0.0958995039051338,0.0024130038648307087,0.9016874922300355
89.30000000000001,0.0960650315946929,0.0024037145101565697,0.9015312538951505
89.4,0.09623055949018197,0.0023944862832897683,0.9013749542265282
89.5,0.0963960874000819,0.002385318754418813,0.9012185938454993
89.60000000000001,0.09656161513373382,0.002376211497276184,0.90106217336899
89.7,0.09672714250133393,0.0023671640891073085,0.9009056934095587
89.80000000000001,0.09689266931392841,0.002358176110639837,0.9007491545754317
89.9,0.0970581953834083,0.002349247146053204,0.9005925574705385
90.0,0.09722372052250447,0.0023403767829484785,0.9004359026945471
90.10000000000001,0.09738924454478246,0.002331564612318502,0.9002791908428991
90.2,0.09755476726463758,0.002322810228518306,0.9001224225068442
90.30000000000001,0.09772028849728984,0.0023141132292358126,0.8999655982734744
90.4,0.09788580805877896,0.002305473215462806,0.8998087187257583
90.5,0.09805132576595942,0.0022968897914661846,0.8996517844425744
90.60000000000001,0.09821684143649549,0.0022883625647594796,0.899494795998745
90.7,0.09838235488885637,0.002279891146074646,0.899337753965069
90.80000000000001,0.09854786594231121,0.002271475149334116,0.8991806589083546
90.9,0.0987133744169243,0.0022631141916231207,0.8990235113914526
91.0,0.0988788801335501,0.0022548078931622657,0.8988663119732877
91.10000000000001,0.09904438291382858,0.0022465558772803737,0.8987090612088912
91.2,0.09920988258018025,0.0022383577703875756,0.8985517596494322
91.30000000000001,0.09937537895580144,0.0022302132019486583,0.89839440784225
91.4,0.09954087186465944,0.002222121804456662,0.8982370063308838
91.5,0.09970636113148795,0.002214083213406729,0.8980795556551053
91.60000000000001,0.09987184658178204,0.002206097067270191,0.8979220563509478
91.7,0.10003732804179369,0.00219816300746891,0.8977645089507374
91.80000000000001,0.10020280533852699,0.0021902806783498526,0.8976069139831232
91.9,0.10036827829973348,0.002182449727159905,0.8974492719731066
92.0,0.1005337467539075,0.002174669804020927,0.8972915834420716
92.10000000000001,0.10069921053028158,0.002166940561905035,0.8971338489078134
92.2,0.10086466945882178,0.002159261656610124,0.8969760688845682
92.30000000000001,0.10103012337022312,0.0021516327467356105,0.8968182438830413
92.4,0.10119557209590503,0.0021440534936584114,0.8966603744104366
92.5,0.10136101546800677,0.002136523561509141,0.896502460970484
92.60000000000001,0.10152645331938291,0.0021290426171485352,0.8963445040634686
92.7,0.1016918854835988,0.002121610330144095,0.8961865041862571
92.80000000000001,0.10185731179492608,0.002114226372746948,0.896028461832327
92.9,0.1020227320883382,0.0021068904198689275,0.8958703774917929
93.0,0.10218814619950602,0.0020996021490598646,0.8957122516514341
93.10000000000001,0.10235355396479327,0.002092361240485095,0.8955540847947216
93.2,0.10251895522125225,0.0020851673769031725,0.8953958774018446
93.30000000000001,0.1026843498066193,0.002078020243643794,0.8952376299497369
93.4,0.10284973755931053,0.0020709195285859277,0.8950793429121036
93.5,0.10301511831841742,0.0020638649221361494,0.8949210167594465
93.60000000000001,0.10318049192370247,0.0020568561172071755,0.8947626519590904
93.7,0.10334585821559489,0.002049892809196601,0.8946042489752086
93.80000000000001,0.10351121703518626,0.002042974695965834,0.894445808268848
93.9,0.10367656822422629,0.002036101477819225,0.8942873302979546
94.0,0.10384191162511852,0.0020292728574833937,0.8941288155173982
94.10000000000001,0.10400724708091608,0.0020224885400867455,0.8939702643789971
94.2,0.10417257443531752,0.0020157482331391824,0.8938116773315433
94.30000000000001,0.10433789353266243,0.0020090516465119954,0.8936530548208256
94.4,0.1045032042179274,0.002002398492417954,0.8934943972896546
94.5,0.10466850633672178,0.0019957884853915725,0.8933357051778866
94.60000000000001,0.10483379973528355,0.001989221342269564,0.8931769789224469
